Date,Order Number,Currency,Sub-total,Shipping,Tax,Total,Earning,Status,Coupon Code,Products
27-Mar-2024,162147,USD,94.49,15,7.95,117.44,6.1792,approved,,"Laser Mirrors Pack (3pcs) for xTool P2, xTool Honeycomb Material Pin"
27-Mar-2024,162063,USD,2399.99,0,141.60,2541.59,143.9994,approved,,xTool S1 Enclosed Diode Laser Cutter - Black / xTool S1 40W / xTool S1 40W Rotary Kit
25-Mar-2024,161640,USD,34.99,15,3.76,53.75,2.0994,approved,MaterialNew01,Coated Screen (4pcs)
22-Mar-2024,161127,USD,2029.98,0,167.48,2197.46,121.7988,approved,GREEN150,"xToolCare for xTool S1 - for xTool S1 20W, xTool S1 Enclosed Diode Laser Cutter - Pure White / xTool S1 20W / xTool S1 20W Rotary Kit"
21-Mar-2024,160913,USD,119,0,11.31,130.31,7.14,approved,XSF50,xTool S1 Honeycomb Panel
20-Mar-2024,160740,USD,2149.99,0,134.37,2284.36,128.9994,approved,GREEN150,xTool S1 Enclosed Diode Laser Cutter - Pure White / xTool S1 40W / xTool S1 40W Basic Kit
17-Mar-2024,160239,USD,2699.99,0,276.75,2976.74,161.9994,approved,GREEN200,xTool S1 Enclosed Diode Laser Cutter - Pure White / xTool S1 40W Deluxe Kit / US Plug  (110V)
14-Mar-2024,159421,USD,139,0,10.49,149.49,8.34,approved,,xTool P2 Honeycomb Panel
13-Mar-2024,159305,USD,2699.99,0,168.75,2868.74,161.9994,approved,GREEN200,xTool S1 Enclosed Diode Laser Cutter - Black / xTool S1 40W Deluxe Kit / US Plug  (110V)
12-Mar-2024,159126,USD,1319,0,92.33,1411.33,79.14,approved,IMPACT80,xTool M1 Smart Laser Engraver and Vinyl Cutter - xTool M1 - 10W Deluxe / US Plug (110V)
06-Mar-2024,157966,USD,149,0,10.26,159.26,8.94,approved,,xTool 6-inch 410 CFM Inline Duct Fan - US Plug (110V)
06-Mar-2024,157904,USD,3237.98,0,259.04,3497.02,194.2788,approved,MaterialNew01,"1/8"" Plywood Sheets (30pcs) - Basswood, xTool S1 Automatic Conveyor Feeder - Conveyor Rail25.5""	, xTool 6-inch 410 CFM Inline Duct Fan - US Plug (110V), xTool S1 Enclosed Diode Laser Cutter - xTool S1 40W Deluxe Kit / Black / US Plug  (110V)"
29-Feb-2024,156878,USD,2318.99,0,177.87,2496.86,139.1394,approved,LD100,"xToolCare for xtool F1 - for F1, xTool F1: Fastest Portable Laser Engraver with IR + Diode Laser - xTool F1 Deluxe Bundle / US Plug (110V)"
27-Feb-2024,156443,USD,59.99,15,5.63,80.62,3.5994,approved,,Screen Printing Frame
27-Feb-2024,156310,USD,39.99,15,4.13,59.12,2.3994,approved,,Coated Screen (4pcs)
26-Feb-2024,156261,USD,1122.49,0,78.57,1201.06,67.8592,approved,,"xTool Automatic Conveyor Feeder for xTool P2 - Basic (39""), xTool Honeycomb Material Pin, xTool P2 Honeycomb Panel, xTool P2 Riser Base - Riser Base / Grey"
23-Feb-2024,155767,USD,2999.99,0,232.50,3232.49,179.9994,approved,XT100,xTool S1 Enclosed Diode Laser Cutter - xTool S1 40W Deluxe Kit / Black / US Plug  (110V)
22-Feb-2024,155565,USD,1253.99,0,87.78,1341.77,100.3192,approved,"xToolBrandon, xToolBrandon","xTool RA2 Pro for D1 Pro/D1 + Risers (8 Packs) - Red / RA2 Pro + Risers (8 Packs), xTool D1 Pro/D1 Extension Kit - Red / US Plug (110V) / Extension Kit, xTool D1 Pro 2.0 Desktop Laser Engraver Cutting Machine - D1 Pro 10W + Enclosure / Red / US Plug (110V), xTool D1 Pro Extension Honeycomb Panel - Extension Honeycomb"
19-Feb-2024,154977,USD,1608.99,0,139.98,1748.97,128.7192,approved,"PRIMEDEAL, PRIMEDEAL",xTool D1 Pro 2.0 Desktop Laser Engraver Cutting Machine - D1 Pro 20W All-in-one Kit / Red / US Plug (110V)
16-Feb-2024,154343,USD,7327.78,0,316.66,7811.65,455.4782,approved,xToolBrandon,"[US Only] xTool CO2 Gas Bottle, [US Only] xTool Fire Safety Set: Auto Fire Detection, Fire Extinguishing - Fire Safety Set / US Plug (110V), xTool Smoke Purifier - US Plug (110V), xTool P2 + F1 Ultimate Productive Business Duo - xTool P2+F1+RA2 Pro+Automatic Conveyor Feeder(39"")+Riser Base / US Plug (110V) / Grey"
16-Feb-2024,154342,USD,6705.69,0,553.23,7258.92,402.3414,approved,"xToolBrandon, xToolBrandon","xTool P2 Honeycomb Panel, Stainless Steel Vertical Bar Necklace (6pcs), xTool Accessory Kit for RA2 Pro, xTool P2 + F1 Ultimate Productive Business Duo - xTool P2+F1+RA2 Pro+Automatic Conveyor Feeder(39"")+Riser Base / US Plug (110V) / Grey"
16-Feb-2024,154213,USD,5775,0,462.00,6237,346.5,approved,"xToolBrandon, xToolBrandon","xTool P2 55W Desktop CO2 Laser Cutter - xTool P2+RA2 Pro+Automatic Conveyor Feeder(39"")+Riser Base+Smoke Purifier / US Plug (110V) / Grey"
13-Feb-2024,153476,USD,3211.67,0,264.97,3476.64,192.7002,approved,MaterialNew01,"Stainless Steel Tag Bracelet (6pcs), Stainless Steel Vertical Bar Necklace (6pcs), xTool S1 Blue + 1064nm IR Laser Kit: Enclosed Diode Laser Engraver & Cutter - xTool S1 40W + IR Rotary Kit / Black / US Plug (110V), [US Only for xTool S1] xTool Fire Safety Set: Auto Fire Detection, Fire Extinguishing - US Plug (110V)"
12-Feb-2024,153402,USD,6865.99,0,480.62,7346.61,411.9594,approved,"xToolBrandon, xToolBrandon","Ultimate Laser Material Kit (159pcs), xTool F1 Slide Extension, xTool P2 + F1 Ultimate Productive Business Duo - xTool P2+F1+RA2 Pro+Automatic Conveyor Feeder(39"")+Riser Base / US Plug (110V) / White"
09-Feb-2024,152805,USD,958.99,0,88.71,1047.7,76.7192,approved,xToolBrandon,xTool D1 Pro 2.0 Desktop Laser Engraver Cutting Machine - D1 Pro 10W All-in-one Kit / Red / US Plug (110V)
09-Feb-2024,152694,USD,1078.79,0,83.61,1162.4,64.7274,approved,xToolBrandon,"xTool M1 Riser Base with Honeycomb Panel - For US, xTool M1 Smart Laser Engraver and Vinyl Cutter - xTool M1 - 10W Basic / US Plug (110V)"
09-Feb-2024,152637,USD,4219,0,211.23,4430.23,253.14,approved,"xToolBrandon, xToolBrandon",xTool P2 55W Desktop CO2 Laser Cutter - xTool P2 / US Plug (110V) / Grey
08-Feb-2024,152411,USD,199,0,11.94,210.94,11.94,approved,,xTool S1 Riser Base - Black
07-Feb-2024,152230,USD,5945.99,0,407.67,6353.66,356.7594,approved,MaterialNew01,"Laser Material Explore Kit (111pcs), xTool P2 55W Desktop CO2 Laser Cutter - xTool P2+RA2 Pro+Automatic Conveyor Feeder(39"")+Riser Base+Smoke Purifier / US Plug (110V) / White"
07-Feb-2024,152168,USD,3219.99,0,249.55,3469.54,193.1994,approved,"xToolBrandon, xToolBrandon",xTool S1 Blue + 1064nm IR Laser Kit: Enclosed Diode Laser Engraver & Cutter - xTool S1 40W + IR Deluxe Kit / Black / US Plug (110V)
06-Feb-2024,152072,USD,2668.99,0,160.14,2829.13,160.1394,approved,xToolBrandon,"[Pre-Order] xTool Screen Printer: 1st Screen Printing Solution with Laser - Basic Kit / I had one! Don't need a laser machine / US Plug (110V), xTool S1 Enclosed Diode Laser Cutter - xTool S1 40W Rotary Kit / Black / US Plug  (110V)"
05-Feb-2024,151880,USD,2499.99,0,221.87,2721.86,149.9994,approved,,xTool S1 Enclosed Diode Laser Cutter - Black / xTool S1 40W Rotary Kit / US Plug  (110V)
31-Jan-2024,150845,USD,5508.09,0,0.00,5508.09,330.4854,approved,SERVICE5,"xToolCare for xTool P2 - for P2, xTool P2 55W Desktop CO2 Laser Cutter - US Plug (110V) / xTool P2+RA2 Pro+Automatic Conveyor Feeder(39"")+Riser Base"
30-Jan-2024,150811,USD,60,0,4.20,64.2,3.6,approved,,LightBurn Software - GCode License Key for xTool D1 Series
30-Jan-2024,150809,USD,1799.99,0,108.00,1907.99,107.9994,approved,XTS100,xTool S1 Enclosed Diode Laser Cutter - xTool S1 20W / xTool S1 20W Basic Kit / US Plug (110V)
30-Jan-2024,150779,USD,4518.98,0,429.31,4948.29,273.1038,approved,xToolBrandon,"xTool P2 55W Desktop CO2 Laser Cutter - US Plug (110V) / xTool P2, xTool Safety Goggles for Laser 190nm460nm & 800nm1100nm"
29-Jan-2024,150610,USD,2878.98,0,230.60,3109.58,172.7388,approved,XTS100,"xTool S1 Enclosed Diode Laser Cutter - xTool S1 20W / xTool S1 20W Rotary Kit / US Plug (110V), xToolCare for xTool S1 - for xTool S1 20W, xTool S1 1064nm Infrared Laser Module"
29-Jan-2024,150581,USD,618.99,0,45.65,664.64,49.5192,approved,XT50,xTool D1 Pro 2.0 5W to 10W Desktop Laser Engraver - Grey / US Plug (110V) / D1 Pro 10W
28-Jan-2024,150335,USD,5797.99,0,405.87,6203.86,347.8794,approved,,"xTool P2 55W Desktop CO2 Laser Cutter - US Plug (110V) / xTool P2+RA2 Pro+Automatic Conveyor Feeder(39"")+Riser Base, xToolCare for xTool P2 - for P2"
27-Jan-2024,150163,USD,1.18,15,0.11,16.29,0.0708,approved,94C0RKC5JJSB,"1/8"" Opaque Glossy Acrylic Sheet Plexiglass (3pcs) - Chrome Yellow, 1/8"" Opaque Glossy Acrylic Sheet Plexiglass (3pcs) - White"
25-Jan-2024,149833,USD,2918.99,0,175.14,3094.13,175.1394,approved,xToolBrandon,"xTool S1 Enclosed Diode Laser Cutter - xTool S1 40W / xTool S1 40W Basic Kit / US Plug (110V), xTool S1 1064nm Infrared Laser Module"
23-Jan-2024,149426,USD,239,0,21.75,260.75,14.34,approved,CHEERS,xTool Screen Printer: 1st Screen Printing Solution with Laser - Basic Kit / I had one! Don't need a laser machine / US Plug (110V)
18-Jan-2024,148385,USD,143.65,0,14.51,158.16,8.619,approved,,"[US Only for xTool S1] xTool Fire Safety Set: Auto Fire Detection, Fire Extinguishing - US Plug (110V)"
18-Jan-2024,148225,USD,227.98,0,15.96,243.94,13.6788,approved,MakeX2401,"Ultimate Laser Material Kit (159PCS), Basswood Plywood Sheets - 1/8"" / 18pcs / 12"" x 12"", Walnut Plywood Sheets - 1/8"" / 18pcs / 12"" x 12"""
18-Jan-2024,148222,USD,2919.97,0,204.40,3124.37,175.1982,approved,"xToolBrandon, xToolBrandon","xTool S1 1064nm Infrared Laser Module, Free FREE Safety Care Offer: xTool S1 Fire Safety Set - US Plug (110V), xTool S1 20W Enclosed Diode Laser Cutter - xTool S1 20W Rotary Kit / US Plug (110V), xTool Selected 20% Material Discount Card, xTool S1 Material Explore Kit (25 pcs)"
16-Jan-2024,147822,USD,3159,0,213.23,3372.23,189.54,approved,NEW100,"xTool S1 Blue + 1064nm IR Laser Kit: Enclosed Diode Laser Engraver & Cutter - xTool S1 40W / xTool S1 40W + IR Rotary Kit / US Plug (110V), LightBurn Software - GCode License Key for xTool D1 Series"
14-Jan-2024,147448,USD,4138.99,0,259.91,4398.9,248.3394,approved,NEW80,"xTool S1 Blue + 1064nm IR Laser Kit: Enclosed Diode Laser Engraver & Cutter - xTool S1 40W / xTool S1 40W + IR All-in-one Purifier Kit / US Plug (110V), xToolCare for xTool S1 - for xTool S1 40W"
11-Jan-2024,146774,USD,5875,0,543.45,6418.45,352.5,approved,NEW80,"xTool P2 55W Desktop CO2 Laser Cutter - US Plug (110V) / xTool P2+RA2 Pro+Automatic Conveyor Feeder(39"")+Riser Base+Smoke Purifier"
08-Jan-2024,146234,USD,268.99,0,23.54,292.53,21.5192,approved,,"xTool D1 Pro/D1 Air Assist Set - US Plug (110V), xTool Honeycomb Working Panel Set for D1 Pro/D1 - Honeycomb (19.68*19.68 inch) / For US & CA"
07-Jan-2024,146030,USD,2598.99,0,234.56,2833.55,171.3272,approved,NEW100,"xTool Smoke Purifier - US Plug (110V), xTool S1 Enclosed Diode Laser Cutter - xTool S1 20W / xTool S1 20W Basic Kit / US Plug (110V)"
06-Jan-2024,145759,USD,2424.28,0,261.29,2848.28,145.4568,approved,NEW100,"[US Only] xTool Fire Safety Set: Auto Fire Detection, Fire Extinguishing - Fire Safety Set / US Plug (110V), xTool 6-inch 410 CFM Inline Duct Fan - US Plug (110V), xTool S1 Enclosed Diode Laser Cutter - xTool S1 40W / xTool S1 40W / US Plug (110V), xTool S1 Smart Air Assist"
06-Jan-2024,145548,USD,59,15,5.92,79.92,3.54,approved,,xTool Accessory Kit for RA2 Pro
05-Jan-2024,145449,USD,3549.99,0,248.50,3798.49,212.9994,approved,NEW150,xTool S1 Enclosed Diode Laser Cutter - xTool S1 40W / xTool S1 40W All-in-one Purifier Kit / US Plug (110V)
04-Jan-2024,145166,USD,18.99,15,1.19,35.18,1.1394,approved,MaterialNew01,Black Metal Business Card (300Pcs) - Matte Black (300pcs)
04-Jan-2024,145067,USD,461.25,0,28.83,490.08,28.1338,approved,XCCA10i9UlukEhyE,"xTool Honeycomb Material Pin, xTool S1 Smart Air Assist, xTool S1 Honeycomb Panel, xTool 6-inch 410 CFM Inline Duct Fan - US Plug (110V)"
04-Jan-2024,145040,USD,2399.99,0,144.00,2543.99,143.9994,approved,SMB100,"xTool S1 Enclosed Diode Laser Cutter - xTool S1 20W / xTool S1 20W All-in-one Kit / US Plug (110V), [Tracking Number] Accessory - [Tracking Number] xTool RA2 Pro, [Tracking Number] S1 Accessory - [Tracking Number] S1 Riser Base, [Tracking Number] S1 Accessory - [Tracking Number] S1 Automatic Conveyor Feeder Basic, [Tracking Number] S1 Accessory - [Tracking Number] S1 Honeycomb Panel, [Tracking Number] S1 Accessory - [Tracking Number] S1 Smart Air Assist"
02-Jan-2024,144514,USD,4848,0,339.36,5187.36,290.88,approved,NEW150,"xTool P2 Riser Base - Riser Base, xTool P2 55W Desktop CO2 Laser Cutter - US Plug (110V) / xTool P2"
31-Dec-2023,144139,USD,3439.97,0,180.00,3619.97,206.3982,approved,,"xTool S1 Enclosed Diode Laser Cutter - xTool S1 40W / xTool S1 40W All-in-one Kit / US Plug (110V), xToolCare for xTool S1 - for xTool S1 40W"
31-Dec-2023,143964,USD,5.8,0,0.46,6.26,0.348,approved,,xTool Fire Safety Set Cable for xTool P2
30-Dec-2023,143807,USD,2919.99,0,248.93,3168.92,175.1994,approved,BDB10,xTool S1 Enclosed Diode Laser Cutter - xTool S1 40W / xTool S1 40W All-in-one Kit / US Plug (110V)
29-Dec-2023,143604,USD,69,15,7.41,91.41,4.14,approved,,Laser Mirrors Pack (3pcs) for xTool P2
26-Dec-2023,142578,USD,1719.99,0,147.92,1867.91,103.1994,approved,"xToolBrandon, xToolBrandon","Free Christmas Santa Gift for S1 (Worth $70), xTool S1 20W Enclosed Diode Laser Cutter - xTool S1 20W Basic Kit / US Plug (110V)"
